date_observed,store,item_name,normalized_name,brand,category,price,size,unit,normalized_price_per_unit,normalized_unit,source,notes
2026-05-14,metro-joliette,SAUCISSES ITALIENNES ROMA,SAUCISSES ITALIENNES ROMA,,,0.67,,,0.67,unknown,flipp,
2026-05-14,metro-joliette,BIFTECKS FRANÇAIS OU TOURNEDOS,BIFTECKS FRANÇAIS OU TOURNEDOS,,,12.99,,,12.99,unknown,flipp,
2026-05-14,metro-joliette,MAYONNAISE HELLMANN'S,MAYONNAISE HELLMANN'S,,,5.77,,,5.77,unknown,flipp,
2026-05-14,metro-joliette,YOGOURT À BOIRE YOP YOPLAIT,lait,,,0.97,,,0.97,unknown,flipp,
2026-05-14,metro-joliette,CHOU VERT,CHOU VERT,,,0.99,,,0.99,unknown,flipp,
2026-05-14,metro-joliette,GRUAU INSTANTANÉ QUAKER,GRUAU INSTANTANÉ QUAKER,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,"BLUE MOON, SOL, MADRI","BLUE MOON, SOL, MADRI",,,22.99,,,22.99,unknown,flipp,
2026-05-14,metro-joliette,FETA SELECTION EN SAUMURE,FETA SELECTION EN SAUMURE,,,18.49,,,18.49,unknown,flipp,
2026-05-14,metro-joliette,YOGOURT ACTIVIA DANONE,yogourt,,,6.79,,,6.79,unknown,flipp,
2026-05-14,metro-joliette,CÔTES DE DOS DE PORC CUITES LA CAGE,CÔTES DE DOS DE PORC CUITES LA CAGE,,,16.99,,,16.99,unknown,flipp,
2026-05-14,metro-joliette,CRAQUELINS GOLDFISH PEPPERIDGE FARM,CRAQUELINS GOLDFISH PEPPERIDGE FARM,,,3,,,3,unknown,flipp,
2026-05-14,metro-joliette,BOISSON DE MALT LABATT SVNS,BOISSON DE MALT LABATT SVNS,,,23.49,,,23.49,unknown,flipp,
2026-05-14,metro-joliette,MINI CONCOMBRES,MINI CONCOMBRES,,,1.44,,,1.44,unknown,flipp,
2026-05-14,metro-joliette,GROSSES CERISES,GROSSES CERISES,,,4.99,,,4.99,unknown,flipp,
2026-05-14,metro-joliette,POITRINES DE POULET FRAIS DÉSOSSÉES,POITRINES DE POULET FRAIS DÉSOSSÉES,,,5.44,,,5.44,unknown,flipp,
2026-05-14,metro-joliette,VINAIGRETTE KRAFT,VINAIGRETTE KRAFT,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,SALSA TOSTITOS,SALSA TOSTITOS,,,4.99,,,4.99,unknown,flipp,
2026-05-14,metro-joliette,BROCHETTES DE POULET EXCELDOR,BROCHETTES DE POULET EXCELDOR,,,10.99,,,10.99,unknown,flipp,
2026-05-14,metro-joliette,CORNICHONS BRINE CO.,CORNICHONS BRINE CO.,,,4.99,,,4.99,unknown,flipp,
2026-05-14,metro-joliette,TOMATES ROUGES DE SERRE,TOMATES ROUGES DE SERRE,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,POITRINES DE POULET FRAIS ASSAISONNÉES DÉSOSSÉES,POITRINES DE POULET FRAIS ASSAISONNÉES DÉSOSSÉES,,,6.99,,,6.99,unknown,flipp,
2026-05-14,metro-joliette,NOIX DE CAJOU PLANTERS,NOIX DE CAJOU PLANTERS,,,4.44,,,4.44,unknown,flipp,
2026-05-14,metro-joliette,"BIÈRE LABATT BUDWEISER, MOLSON COORS LIGHT, SLEEMAN CLEAR 2.0","BIÈRE LABATT BUDWEISER, MOLSON COORS LIGHT, SLEEMAN CLEAR 2.0",,,45.99,,,45.99,unknown,flipp,
2026-05-14,metro-joliette,POULET HACHÉ EXTRA MAIGRE PRIME MAPLE LEAF,POULET HACHÉ EXTRA MAIGRE PRIME MAPLE LEAF,,,7,,,7,unknown,flipp,
2026-05-14,metro-joliette,TORTILLAS SELECTION,TORTILLAS SELECTION,,,4.99,,,4.99,unknown,flipp,
2026-05-14,metro-joliette,PÉTONCLES DE BAIE,PÉTONCLES DE BAIE,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,BISCUITS,BISCUITS,,,10,,,10,unknown,flipp,
2026-05-14,metro-joliette,"RINCE-BOUCHE CREST, SCOPE","RINCE-BOUCHE CREST, SCOPE",,,6.99,,,6.99,unknown,flipp,
2026-05-14,metro-joliette,DUMPLINGS À LA VAPEUR BIBIGO,DUMPLINGS À LA VAPEUR BIBIGO,,,5.49,,,5.49,unknown,flipp,
2026-05-14,metro-joliette,MANDU QUENELLES BIBIBO,MANDU QUENELLES BIBIBO,,,10.99,,,10.99,unknown,flipp,
2026-05-14,metro-joliette,CRAQUELINS BRETON,CRAQUELINS BRETON,,,1.99,,,1.99,unknown,flipp,
2026-05-14,metro-joliette,SAUCE BBQ FITCOOK,SAUCE BBQ FITCOOK,,,9.99,,,9.99,unknown,flipp,
2026-05-14,metro-joliette,"BIÈRE BORÉALE, LAGABIÈRE, LE CASTOR","BIÈRE BORÉALE, LAGABIÈRE, LE CASTOR",,,2.99,,,2.99,unknown,flipp,
2026-05-14,metro-joliette,DÉTERGENT POUR LA VAISSELLE LA PARISIENNE,DÉTERGENT POUR LA VAISSELLE LA PARISIENNE,,,2.99,,,2.99,unknown,flipp,
2026-05-14,metro-joliette,SMIRNOFF,SMIRNOFF,,,13.99,,,13.99,unknown,flipp,
2026-05-14,metro-joliette,CÉRÉALES QUAKER,CÉRÉALES QUAKER,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,JUS OU BOISSON RÉFRIGÉRÉE IRRÉSISTIBLE,JUS OU BOISSON RÉFRIGÉRÉE IRRÉSISTIBLE,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,PLAT D'ACCOMPAGNEMENT SIDEKICKS KNORR,PLAT D'ACCOMPAGNEMENT SIDEKICKS KNORR,,,1.65,,,1.65,unknown,flipp,
2026-05-14,metro-joliette,GRENADE,GRENADE,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,"POIVRONS ROUGES, ORANGE OU JAUNES DE SERRE","POIVRONS ROUGES, ORANGE OU JAUNES DE SERRE",,,4.99,,,4.99,unknown,flipp,
2026-05-14,metro-joliette,RÔTI DE BAS DE PALETTE DÉSOSSÉ,RÔTI DE BAS DE PALETTE DÉSOSSÉ,,,12.99,,,12.99,unknown,flipp,
2026-05-14,metro-joliette,HAUTS DE CUISSES DE POULET FRAIS DÉSOSSÉS,HAUTS DE CUISSES DE POULET FRAIS DÉSOSSÉS,,,8.99,,,8.99,unknown,flipp,
2026-05-14,metro-joliette,FILETS DE PORC FRAIS,FILETS DE PORC FRAIS,,,5.99,,,5.99,unknown,flipp,
2026-05-14,metro-joliette,PINCES DE HOMARD,PINCES DE HOMARD,,,4.49,,,4.49,unknown,flipp,
2026-05-14,metro-joliette,TROUS DE BEIGNE,TROUS DE BEIGNE,,,4.99,,,4.99,unknown,flipp,
2026-05-14,metro-joliette,GÂTEAU LAURA SECORD,GÂTEAU LAURA SECORD,,,14.99,,,14.99,unknown,flipp,
2026-05-14,metro-joliette,CRETONS NOREL,CRETONS NOREL,,,6.99,,,6.99,unknown,flipp,
2026-05-14,metro-joliette,IRRÉSISTIBLE ARTISAN,IRRÉSISTIBLE ARTISAN,,,14.99,,,14.99,unknown,flipp,
2026-05-14,metro-joliette,JAMBON CUIT EXTRA MAIGRE LAFLEUR,JAMBON CUIT EXTRA MAIGRE LAFLEUR,,,2.59,,,2.59,unknown,flipp,
2026-05-14,metro-joliette,FROMAGE TÊTE À PAPINEAU,FROMAGE TÊTE À PAPINEAU,,,9.49,,,9.49,unknown,flipp,
2026-05-14,metro-joliette,SAUCISSONS SECS MAISON FAYARD,SAUCISSONS SECS MAISON FAYARD,,,9.99,,,9.99,unknown,flipp,
2026-05-14,metro-joliette,SAUCE À LA VIANDE,SAUCE À LA VIANDE,,,12.49,,,12.49,unknown,flipp,
2026-05-14,metro-joliette,BOISSON SELECTION,BOISSON SELECTION,,,1.99,,,1.99,unknown,flipp,
2026-05-14,metro-joliette,NETTOYANT TOUT USAGE PINE-SOL,NETTOYANT TOUT USAGE PINE-SOL,,,5,,,5,unknown,flipp,
2026-05-14,metro-joliette,AVOCATS HASS,AVOCATS HASS,,,4.99,,,4.99,unknown,flipp,
2026-05-14,metro-joliette,PÂTE FEUILLÉE SELECTION,PÂTE FEUILLÉE SELECTION,,,3,,,3,unknown,flipp,
2026-05-14,metro-joliette,BOISSON ÉNERGISANTE SPARK,BOISSON ÉNERGISANTE SPARK,,,9.99,,,9.99,unknown,flipp,
2026-05-14,metro-joliette,THON PÂLE SELECTION,THON PÂLE SELECTION,,,1.49,,,1.49,unknown,flipp,
2026-05-14,metro-joliette,PEPITO SANGRIA,PEPITO SANGRIA,,,23.99,,,23.99,unknown,flipp,
2026-05-14,metro-joliette,MOTT'S CLAMATO® CAESAR,MOTT'S CLAMATO® CAESAR,,,7.99,,,7.99,unknown,flipp,
2026-05-14,metro-joliette,HIBISCUS BUISSON,HIBISCUS BUISSON,,,26.99,,,26.99,unknown,flipp,
2026-05-14,metro-joliette,RÉGLISSE TWIZZLERS,RÉGLISSE TWIZZLERS,,,3.49,,,3.49,unknown,flipp,
2026-05-14,metro-joliette,MARINADE ET SAUCE ASSAISONNÉE THAI KITCHEN,MARINADE ET SAUCE ASSAISONNÉE THAI KITCHEN,,,5.79,,,5.79,unknown,flipp,
2026-05-14,metro-joliette,SOUPE OU POTAGE COMMENSAL,SOUPE OU POTAGE COMMENSAL,,,6.99,,,6.99,unknown,flipp,
2026-05-14,metro-joliette,REPAS INDIVIDUELS,REPAS INDIVIDUELS,,,2.59,,,2.59,unknown,flipp,
2026-05-14,metro-joliette,SELECTION TOMATO KETCHUP,SELECTION TOMATO KETCHUP,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,CROUSTILLES DE MAÏS FRITOS,CROUSTILLES DE MAÏS FRITOS,,,8,,,8,unknown,flipp,
2026-05-14,metro-joliette,COURGETTES,COURGETTES,,,3.49,,,3.49,unknown,flipp,
2026-05-14,metro-joliette,DUO DE CHARCUTERIES OLYMEL,DUO DE CHARCUTERIES OLYMEL,,,7,,,7,unknown,flipp,
2026-05-14,metro-joliette,BOLOGNE LAFLEUR,BOLOGNE LAFLEUR,,,6.99,,,6.99,unknown,flipp,
2026-05-14,metro-joliette,RAISINS ROUGES SANS PÉPINS,raisins,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,POULET DE GRAIN MIEUX‑ÊTRE NATURALIA,POULET DE GRAIN MIEUX‑ÊTRE NATURALIA,,,4.99,,,4.99,unknown,flipp,
2026-05-14,metro-joliette,FRENCH'S® MOUTARDE JAUNE CLASSIQUE 400 ML,FRENCH'S® MOUTARDE JAUNE CLASSIQUE 400 ML,,,2.49,,,2.49,unknown,flipp,
2026-05-14,metro-joliette,BARRES KASHI KELLOGG'S,BARRES KASHI KELLOGG'S,,,3.49,,,3.49,unknown,flipp,
2026-05-14,metro-joliette,PESTO LEGRAND,PESTO LEGRAND,,,5.99,,,5.99,unknown,flipp,
2026-05-14,metro-joliette,AMUSE-GUEULE CRISPERS CHRISTIE,AMUSE-GUEULE CRISPERS CHRISTIE,,,2.99,,,2.99,unknown,flipp,
2026-05-14,metro-joliette,THÉ EN SACHETS TETLEY,THÉ EN SACHETS TETLEY,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,CRÈME GLACÉE IRRÉSISTIBLE |IRRESISTIBLE ICE CREAM,CRÈME GLACÉE IRRÉSISTIBLE |IRRESISTIBLE ICE CREAM,,,4.77,,,4.77,unknown,flipp,
2026-05-14,metro-joliette,SANDWICH SMUCKER'S UNCRUSTABLE,SANDWICH SMUCKER'S UNCRUSTABLE,,,5.49,,,5.49,unknown,flipp,
2026-05-14,metro-joliette,"LÉGUMES GÉANT VERT, LE SIEUR, DEL MONTE","LÉGUMES GÉANT VERT, LE SIEUR, DEL MONTE",,,1.99,,,1.99,unknown,flipp,
2026-05-14,metro-joliette,MAÏS À ÉCLATER ORVILLE,MAÏS À ÉCLATER ORVILLE,,,5.99,,,5.99,unknown,flipp,
2026-05-14,metro-joliette,FROMAGE EMMENTAL IRRÉSISTIBLE,FROMAGE EMMENTAL IRRÉSISTIBLE,,,13.99,,,13.99,unknown,flipp,
2026-05-14,metro-joliette,FROMAGE LE BÉDOUIN,FROMAGE LE BÉDOUIN,,,15.99,,,15.99,unknown,flipp,
2026-05-14,metro-joliette,CHEZ BOL REPAS,CHEZ BOL REPAS,,,11.99,,,11.99,unknown,flipp,
2026-05-14,metro-joliette,MOTTS CLAMATO OU MOTTS GARDEN COCKTAIL,MOTTS CLAMATO OU MOTTS GARDEN COCKTAIL,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,MUFFINS ANGLAIS POM,MUFFINS ANGLAIS POM,,,7,,,7,unknown,flipp,
2026-05-14,metro-joliette,FROMAGE CLASSIQUE BERGERON,FROMAGE CLASSIQUE BERGERON,,,8.49,,,8.49,unknown,flipp,
2026-05-14,metro-joliette,HOMARD VIVANT,HOMARD VIVANT,,,8.66,,,8.66,unknown,flipp,
2026-05-14,metro-joliette,CROUSTILLES IRRÉSISTIBLE,CROUSTILLES IRRÉSISTIBLE,,,1.99,,,1.99,unknown,flipp,
2026-05-14,metro-joliette,RADIS EN FEUILLES,RADIS EN FEUILLES,,,2.69,,,2.69,unknown,flipp,
2026-05-14,metro-joliette,STEAK DE POITRINE DE CANARD MARINÉE LAC BROME,STEAK DE POITRINE DE CANARD MARINÉE LAC BROME,,,19.99,,,19.99,unknown,flipp,
2026-05-14,metro-joliette,BOLOGNE OLYMEL,BOLOGNE OLYMEL,,,1.39,,,1.39,unknown,flipp,
2026-05-14,metro-joliette,FRANK'S REDHOT ET STUBB'S,FRANK'S REDHOT ET STUBB'S,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,DESSERT GLACÉ GRAZY,DESSERT GLACÉ GRAZY,,,6.99,,,6.99,unknown,flipp,
2026-05-14,metro-joliette,FRIANDISES GLACÉES SELECTION,FRIANDISES GLACÉES SELECTION,,,6.99,,,6.99,unknown,flipp,
2026-05-14,metro-joliette,QUEUES DE LANGOUSTE,QUEUES DE LANGOUSTE,,,9.99,,,9.99,unknown,flipp,
2026-05-14,metro-joliette,FLOCONS DE GOBERGE À SAVEUR DE CRABE SELECTION,FLOCONS DE GOBERGE À SAVEUR DE CRABE SELECTION,,,8.99,,,8.99,unknown,flipp,
2026-05-14,metro-joliette,"BIÈRE CORONA EXTRA, HEINEKEN, SAPPORO","BIÈRE CORONA EXTRA, HEINEKEN, SAPPORO",,,23.49,,,23.49,unknown,flipp,
2026-05-14,metro-joliette,MÛRES,MÛRES,,,2.99,,,2.99,unknown,flipp,
2026-05-14,metro-joliette,BOISSON DE MALT SHAPE,BOISSON DE MALT SHAPE,,,24.99,,,24.99,unknown,flipp,
2026-05-14,metro-joliette,BEURRE SELECTION,beurre,,,4.75,,,4.75,unknown,flipp,
2026-05-14,metro-joliette,FROMAGE À LA CRÈME PHILADELPHIA,FROMAGE À LA CRÈME PHILADELPHIA,,,3.97,,,3.97,unknown,flipp,
2026-05-14,metro-joliette,SAUCE TOMATE SELECTION,sauce tomate,,,2.49,,,2.49,unknown,flipp,
2026-05-14,metro-joliette,BIÈRE STELLA ARTOIS,BIÈRE STELLA ARTOIS,,,26.49,,,26.49,unknown,flipp,
2026-05-14,metro-joliette,"CRÈME QUÉBON ULTRA'CRÈME, SEALTEST","CRÈME QUÉBON ULTRA'CRÈME, SEALTEST",,,4.99,,,4.99,unknown,flipp,
2026-05-14,metro-joliette,TARTINADE ORIGINALE LACTANTIA,TARTINADE ORIGINALE LACTANTIA,,,6.99,,,6.99,unknown,flipp,
2026-05-14,metro-joliette,FRIANDISES CHOCOLATÉES NESTLÉ,FRIANDISES CHOCOLATÉES NESTLÉ,,,2.99,,,2.99,unknown,flipp,
2026-05-14,metro-joliette,CHOCOLAT IRRÉSISTIBLE,CHOCOLAT IRRÉSISTIBLE,,,4.99,,,4.99,unknown,flipp,
2026-05-14,metro-joliette,RIZ DAINTY,RIZ DAINTY,,,9.99,,,9.99,unknown,flipp,
2026-05-14,metro-joliette,RONDINES DE SAUCISSE À DÉJEUNER SCHNEIDERS,RONDINES DE SAUCISSE À DÉJEUNER SCHNEIDERS,,,7.99,,,7.99,unknown,flipp,
2026-05-14,metro-joliette,TORTILLAS OLD EL PASO,TORTILLAS OLD EL PASO,,,2.99,,,2.99,unknown,flipp,
2026-05-14,metro-joliette,MUFFINS,MUFFINS,,,7.44,,,7.44,unknown,flipp,
2026-05-14,metro-joliette,BOISSONS FRUITOPIA ET THÉS GLACÉS FUZE EN CARTON DE,BOISSONS FRUITOPIA ET THÉS GLACÉS FUZE EN CARTON DE,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,PORTIONS DE POISSON PANÉES BLUE WATER,PORTIONS DE POISSON PANÉES BLUE WATER,,,7.99,,,7.99,unknown,flipp,
2026-05-14,metro-joliette,BOISSONS DE MALT ALCOOLISÉES,BOISSONS DE MALT ALCOOLISÉES,,,22.99,,,22.99,unknown,flipp,
2026-05-14,metro-joliette,COURONNE DE CREVETTES BLANCHES DU PACIFIQUE IRRÉSISTIBLE,COURONNE DE CREVETTES BLANCHES DU PACIFIQUE IRRÉSISTIBLE,,,11.99,,,11.99,unknown,flipp,
2026-05-14,metro-joliette,MOTT'S FRUITSATIONS,MOTT'S FRUITSATIONS,,,2.79,,,2.79,unknown,flipp,
2026-05-14,metro-joliette,RICOTTA TRADITIONNELLE IRRÉSISTIBLE,RICOTTA TRADITIONNELLE IRRÉSISTIBLE,,,7.49,,,7.49,unknown,flipp,
2026-05-14,metro-joliette,MICHE TRANCHÉE PREMIÈRE MOISSON |PREMIÈRE MOISSON SLICED LOAF,MICHE TRANCHÉE PREMIÈRE MOISSON |PREMIÈRE MOISSON SLICED LOAF,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,SALADE,SALADE,,,2.29,,,2.29,unknown,flipp,
2026-05-14,metro-joliette,BOISSON ÉNERGISANTE CELSIUS,BOISSON ÉNERGISANTE CELSIUS,,,2.99,,,2.99,unknown,flipp,
2026-05-14,metro-joliette,COQUILLE AUX FRUITS DE MER-REPAS,COQUILLE AUX FRUITS DE MER-REPAS,,,7,,,7,unknown,flipp,
2026-05-14,metro-joliette,DÎNER MICHELINA,DÎNER MICHELINA,,,2.99,,,2.99,unknown,flipp,
2026-05-14,metro-joliette,SHRIMP DIM SUM AUX CREVETTES IRRÉSISTIBLE,SHRIMP DIM SUM AUX CREVETTES IRRÉSISTIBLE,,,8.99,,,8.99,unknown,flipp,
2026-05-14,metro-joliette,CLUB HOUSE® ASSAISONNEMENTS LAGRILLE®,CLUB HOUSE® ASSAISONNEMENTS LAGRILLE®,,,4.99,,,4.99,unknown,flipp,
2026-05-14,metro-joliette,SOUPE AUX TOMATES AYLMER,SOUPE AUX TOMATES AYLMER,,,1.29,,,1.29,unknown,flipp,
2026-05-14,metro-joliette,SALADES FRAÎCHES,SALADES FRAÎCHES,,,6.99,,,6.99,unknown,flipp,
2026-05-14,metro-joliette,MOUSSE SUBLIME,MOUSSE SUBLIME,,,7.99,,,7.99,unknown,flipp,
2026-05-14,metro-joliette,GOÛTER AU POUDING KOZY SHACK,GOÛTER AU POUDING KOZY SHACK,,,3.49,,,3.49,unknown,flipp,
2026-05-14,metro-joliette,"FRIANDISES CHOCOLATÉES MARS, NESTLÉ, HERSHEY'S, CADBURY","FRIANDISES CHOCOLATÉES MARS, NESTLÉ, HERSHEY'S, CADBURY",,,1.11,,,1.11,unknown,flipp,
2026-05-14,metro-joliette,TARTINADE NOISETTES-CACAO NUTELLA,TARTINADE NOISETTES-CACAO NUTELLA,,,6.49,,,6.49,unknown,flipp,
2026-05-14,metro-joliette,PURÉE POUR BÉBÉ PERSONNELLE BÉBÉ,PURÉE POUR BÉBÉ PERSONNELLE BÉBÉ,,,2,,,2,unknown,flipp,
2026-05-14,metro-joliette,CRÈME FOUETTÉE VÉRITABLE,CRÈME FOUETTÉE VÉRITABLE,,,3.99,,,3.99,unknown,flipp,
2026-05-14,metro-joliette,CREVETTES SAUVAGES D'ARGENTINE,CREVETTES SAUVAGES D'ARGENTINE,,,3.49,,,3.49,unknown,flipp,
2026-05-14,metro-joliette,CÉRÉALES KASHI KELLOGG'S,CÉRÉALES KASHI KELLOGG'S,,,6.49,,,6.49,unknown,flipp,
2026-05-14,metro-joliette,BOISSON NON ALCOOLISÉE THE GREAT GENTLEMAN,BOISSON NON ALCOOLISÉE THE GREAT GENTLEMAN,,,8.99,,,8.99,unknown,flipp,
2026-05-14,metro-joliette,CÔTELETTE DE LONGE DE VEAU VIEILLIE FAMILLE FONTAINE,CÔTELETTE DE LONGE DE VEAU VIEILLIE FAMILLE FONTAINE,,,19.99,,,19.99,unknown,flipp,
2026-05-14,metro-joliette,BIFTECKS FRANÇAIS PIRATE,BIFTECKS FRANÇAIS PIRATE,,,12.99,,,12.99,unknown,flipp,
2026-05-14,intermarche-joliette,BISCUIT LE DÉCADENT,BISCUIT LE DÉCADENT,PC,,4.99,,,4.99,unknown,flipp,
2026-05-14,intermarche-joliette,AILES DE POULET AU CHILI ROUGE,AILES DE POULET AU CHILI ROUGE,,,8.99,,,8.99,unknown,flipp,
2026-05-14,intermarche-joliette,BURGERS DE POULET JERK,BURGERS DE POULET JERK,PC,,12,,,12,unknown,flipp,
2026-05-14,intermarche-joliette,"BOISSON PÉTILLANTE AROMATISÉE, 4 X 250 ML OU BOISSON À L'EAU PÉTILLANTE, 8 X 330 ML","BOISSON PÉTILLANTE AROMATISÉE, 4 X 250 ML OU BOISSON À L'EAU PÉTILLANTE, 8 X 330 ML",MAISON PERRIER™,,7.99,,,7.99,unknown,flipp,
2026-05-14,intermarche-joliette,BARRES GRAND FORMAT,BARRES GRAND FORMAT,Hershey's,,9,,,9,unknown,flipp,
2026-05-14,intermarche-joliette,SAUCE BARBECUE FUMÉE SUCRÉE ET RELEVÉE SMOKIN' STAMPEDE,SAUCE BARBECUE FUMÉE SUCRÉE ET RELEVÉE SMOKIN' STAMPEDE,PC,,4,,,4,unknown,flipp,
2026-05-14,intermarche-joliette,LES LAITS FRAPPÉS RICHES EN PROTÉINES EN BOUTEILLE,lait,Core Power,,4.99,,,4.99,unknown,flipp,
2026-05-14,intermarche-joliette,POMMES HONEYCRISP OU PINK LADY OU FUJI OU COSMIC,pommes,,,2.79,,,2.79,unknown,flipp,
2026-05-14,intermarche-joliette,BARRES STANDARD,BARRES STANDARD,Hershey's,,5,,,5,unknown,flipp,
2026-05-01,intermarche-joliette,CROUSTILLES DE MAÏS ROULÉES,CROUSTILLES DE MAÏS ROULÉES,Takis,,2.25,,,2.25,unknown,flipp,
2026-05-14,intermarche-joliette,"PEPPERONI OU SALAMI 500 G OU BACON, 375 G","PEPPERONI OU SALAMI 500 G OU BACON, 375 G",no name,,5.99,,,5.99,unknown,flipp,
2026-05-14,intermarche-joliette,YOGOURT OU YOGOURT PROBIOTIQUE À BOIRE,yogourt,Activia,,5.49,,,5.49,unknown,flipp,
2026-05-14,intermarche-joliette,BOISSON AUX FRUITS OU THÉ GLACÉ,BOISSON AUX FRUITS OU THÉ GLACÉ,Fruitopia | Fuze | Peace Tea,,2.99,,,2.99,unknown,flipp,
2026-05-14,intermarche-joliette,"SAUCE TOMATE, 680 ML OU PÂTES ALIMENTAIRES, 900 G",pates,HUNT'S | ITALPASTA,,2.29,,,2.29,unknown,flipp,
2026-05-14,intermarche-joliette,PILONS DE POULET FRAIS AVEC PEAU,PILONS DE POULET FRAIS AVEC PEAU,,,2.99,,,2.99,unknown,flipp,
2026-05-14,intermarche-joliette,"FRIANDISES, 75- 454 G OU BONBONS À BASE DE PLANTES, 350 G","FRIANDISES, 75- 454 G OU BONBONS À BASE DE PLANTES, 350 G",Twizzlers | Jolly | Nibs | Dare,,3.79,,,3.79,unknown,flipp,
2026-05-14,intermarche-joliette,"PLATEAU DE CREVETTES BLANCHES DU PACIFIQUE AVEC SAUCE COCKTAIL DOUCE, 31 - 40 LB, 568 G, SURGELÉES OU SAUMON COHO, 300 G",saumon,PC | Nanuk,,15.99,,,15.99,unknown,flipp,
2026-05-14,intermarche-joliette,ALPO GRILLADES CLASSIQUES,ALPO GRILLADES CLASSIQUES,Purina,,19.99,,,19.99,unknown,flipp,
2026-05-14,intermarche-joliette,TARTINADE PRESSEZ ET GARNISSEZ,TARTINADE PRESSEZ ET GARNISSEZ,PC,,5,,,5,unknown,flipp,
2026-05-14,intermarche-joliette,MÉLANGE À SAUCE,MÉLANGE À SAUCE,ST-HUBERT | BÂTON ROUGE,,5,,,5,unknown,flipp,
2026-05-14,intermarche-joliette,"ANNEAUX DE MAÏS SOUFFLÉS CUITS AU FOUR À SAVEUR DE CRÈME SURE ET OIGNONS À BASE DE PLANTES, BIOLOGIQUE","ANNEAUX DE MAÏS SOUFFLÉS CUITS AU FOUR À SAVEUR DE CRÈME SURE ET OIGNONS À BASE DE PLANTES, BIOLOGIQUE",PC,,3.5,,,3.5,unknown,flipp,
2026-05-14,intermarche-joliette,COLLATIONS MULTIGRAINS,COLLATIONS MULTIGRAINS,SunChips,,3.79,,,3.79,unknown,flipp,
2026-05-14,intermarche-joliette,LES BOISSONS EN BOUTEILLE,LES BOISSONS EN BOUTEILLE,Powerade,,1.99,,,1.99,unknown,flipp,
2026-05-14,intermarche-joliette,"TARTE 8""","TARTE 8""",,,5.99,,,5.99,unknown,flipp,
2026-05-14,intermarche-joliette,SODA GINGEMBRE ZÉRO SUCRE,SODA GINGEMBRE ZÉRO SUCRE,Coca-Cola | PC,,3,,,3,unknown,flipp,
2026-05-14,intermarche-joliette,HAUTS DE CUISSE DE POULET FRAIS AVEC OS ET PEAU,HAUTS DE CUISSE DE POULET FRAIS AVEC OS ET PEAU,,,3.99,,,3.99,unknown,flipp,
2026-05-14,intermarche-joliette,CHOU VERT OU ROUGE,CHOU VERT OU ROUGE,,,0.99,,,0.99,unknown,flipp,
2026-05-14,intermarche-joliette,"MACARONI ET FROMAGE DINNER, 58 - 200 G OU SOUPE CONDENSÉE, 284 ML","MACARONI ET FROMAGE DINNER, 58 - 200 G OU SOUPE CONDENSÉE, 284 ML",Kraft | Sans Nom,,1.49,,,1.49,unknown,flipp,
2026-05-14,intermarche-joliette,"TRANCHE DE PANGASIUS, 1 KG OU MAQUEREAU ESPAGNOL OCEAN MARKET, 1 KG","TRANCHE DE PANGASIUS, 1 KG OU MAQUEREAU ESPAGNOL OCEAN MARKET, 1 KG",,,6.99,,,6.99,unknown,flipp,
2026-05-14,intermarche-joliette,BOISSONS ÉNERGISANTES,BOISSONS ÉNERGISANTES,C4,,2.99,,,2.99,unknown,flipp,
2026-05-14,intermarche-joliette,FROMAGE EN TRANCHES,FROMAGE EN TRANCHES,PC | SANS NOM®,,4.49,,,4.49,unknown,flipp,
2026-05-14,intermarche-joliette,CÉRÉALES,CÉRÉALES,NATURE'S PATH | JORDANS,,5.49,,,5.49,unknown,flipp,
2026-05-14,intermarche-joliette,"LANIÈRES DE POITRINE DE POULET ASSAISONNÉES SHAWARMA, 300 G OU BOUCHÉES DE POITRINE DE POULET, 300 G",poitrine de poulet,PC,,12,,,12,unknown,flipp,
2026-05-14,intermarche-joliette,FRAMBOISES OU MÛRES,FRAMBOISES OU MÛRES,,,3.29,,,3.29,unknown,flipp,
2026-05-14,intermarche-joliette,BARRES DE CRÈME GLACÉE NANAIMO PLEINES,BARRES DE CRÈME GLACÉE NANAIMO PLEINES,PC,,5,,,5,unknown,flipp,
2026-05-14,intermarche-joliette,TOMATES CERISES EN GRAPPES MIXIANY OU RAISINS SUR GRAPPES DOUCES MERVEILLES,raisins,PC,,7,,,7,unknown,flipp,
